x,y,theta,vy,theta_dot,input,cost,x,.y
-377.983,-261.89,4.09555,0.0620043,-1.01513,0,69.4774,-371.733,-255.403
-387.453,-264.358,3.67249,0.00202579,-0.716848,-0.0485716,164.126,-377.983,-261.89
306.603,343.21,3.25218,-0.101429,-0.215144,-0.097143,31.6758,314.855,340.518
250.056,-295.386,6.11327,-0.23141,7.73177,0.388571,94.8155,252.441,-292.678
-115.043,-293.616,3.09124,-0.643906,8.76997,-1.02,10.2234,-115.274,-292.175
-141.646,-312.253,3.24481,-0.177147,2.0223,-0.291429,39.9881,-138.618,-315.982
-321.409,271.376,0.959246,-0.257579,1.70175,-0.34,39.2974,-324.986,272.834
35.1958,-104.528,1.23843,0.193665,-6.56266,-0.34,14.8034,37.959,-101.318
152.962,382.289,3.5883,-0.211052,2.4262,-0.145714,22.0485,158.251,381.241
-141.652,-181.659,3.57203,-0.111903,1.25686,-0.0485716,73.5027,-134.507,-178.976
-24.2359,-303.277,5.64968,-0.118283,0.711729,-0.242857,112.196,-24.536,-296.947
217.191,394.889,6.18682,-0.0259413,-0.287945,-0.145714,25.787,210.255,399.439
-19.8077,-308.297,4.92507,0.123217,-1.45946,0.145714,199.692,-24.2359,-303.277
375.429,-100.374,4.51057,0.1769,-7.26912,-0.437143,40.6126,371.456,-102.767
164.356,154.327,3.51172,-0.187011,1.23729,-0.194286,0.971307,169.976,151.563
-120.673,-284.445,1.39876,0.241301,0.144662,0.388571,32.4102,-116.766,-284.942
-74.0833,-185.049,2.73492,0.772314,-10.4444,0.485714,3.93261,-74.5563,-186.361
390.123,-395.384,0.290581,-0.258714,2.86187,-0.194286,46.6219,386.669,-392.895
-378.804,-104.028,2.3177,0.239288,-3.27212,0.0971429,1.4702,-374.752,-105.399
285.993,-351.472,3.37285,0.0806353,1.28033,0.0485714,112.186,293.127,-345.298
107.985,-57.4179,2.52126,0.139782,-1.5871,0.194286,68.0205,114.254,-56.8795
-406.832,-177.64,2.63618,0.184729,-2.30379,0.242857,85.9033,-402.135,-175.803
380.639,-309.05,5.75663,0.186786,-1.96571,0.145714,34.5367,374.694,-309.598
381.209,-102.674,1.99424,-0.0904544,-4.97144,-0.242857,54.5222,375.429,-100.374
-157.825,45.8918,5.37244,-0.0736011,5.27454,-0.097143,29.7988,-159.668,48.1554
-20.5721,-315.749,5.13733,-0.100884,0.475664,-0.145714,92.0681,-19.8077,-308.297
9.38425,387.455,2.28345,-0.226399,1.93473,-0.242857,26.6326,7.98109,382.601
-156.827,-345.815,3.21611,0.197446,-0.979313,0.242857,66.5073,-154.076,-340.581
383.983,-310.65,0.836715,-0.272555,2.5324,-0.291429,103.522,380.639,-309.05
111.684,284.883,5.95188,0.712511,-8.14946,0.874286,6.65286,112.039,286.19
-9.19175,126.571,2.55222,-0.213059,1.75191,-0.34,7.77428,-10.1216,122.513
113.264,294.317,1.1019,0.297065,-3.50185,0.145714,5.41853,114.609,291.165
-161.835,203.258,2.1448,-0.0269258,0.280839,-0.0485716,66.5799,-157.406,194.804
154.107,382.699,0.493343,-0.302423,5.30033,0,86.7247,152.962,382.289
209.357,33.0088,2.40455,-0.302668,-0.877841,-0.388572,16.1669,206.237,31.4982
150.748,291.598,4.10294,0.533129,-6.72691,1.02,6.8966,150.836,290.016
355.869,-332.239,0.161103,-0.187368,1.93351,-0.145714,2.43666,350.501,-329.574
380.365,-75.4568,1.51929,-0.323724,1.62851,-0.291429,25.1528,376.504,-75.8775
270.941,-277.467,0.550633,-0.242842,4.90693,0,21.599,269.249,-278.65
-17.9451,-323.474,4.81721,0.0576466,-0.75156,0.0971429,66.9129,-20.5721,-315.749
278.208,-357.369,3.56514,0.0652002,0.740614,0,171.123,285.993,-351.472
267.461,235.699,0.559637,-0.253017,-0.545753,-0.242857,11.2282,263.28,239.675
-59.0065,143.045,1.82696,-0.0259777,-0.957982,0.145714,30.8076,-55.5831,136.489
-155.311,-152.117,2.66054,-0.0800064,0.813937,-0.0485716,54.6556,-148.015,-156.611
-383.254,87.4615,2.48506,0.0326764,-0.106034,0.0971429,130.635,-374.972,84.129
-161.34,45.692,1.61605,-0.0186173,4.95375,0.0971429,46.9611,-157.825,45.8918
351.713,356.851,5.69346,0.234657,-0.276303,0.145714,45.8731,345.315,355.352
-93.9207,179.149,1.72879,-0.0140509,-0.1339,0,37.4785,-92.7666,169.177
-67.2242,-235.459,1.97476,0.280429,-3.2895,0.291429,6.39887,-64.129,-234.731
10.1798,384.537,4.56696,-0.215277,3.62784,0.0485714,15.8443,9.38425,387.455
12.3907,317.866,4.17692,-0.0879521,1.00279,-0.097143,54.7689,17.8491,323.257
10.51,-156.289,6.20085,-0.206168,3.83005,0.145714,34.5003,9.85725,-159.217
339.054,-144.961,5.36327,0.0401393,-0.810365,0.0971429,15.501,332.972,-139.466
323.054,-235.598,5.98704,0.230255,-1.56589,0.291429,52.2708,319.951,-239.187
49.7963,354.984,1.03445,0.168316,-1.88559,0.242857,57.7042,51.602,349.765
269.496,-362.102,3.53252,0.0594399,0.229677,0,95.2051,278.208,-357.369
231.719,263.686,1.81625,-0.0252603,-1.75611,0,43.6332,230.4,255.228
-251.823,81.9439,1.3272,-0.403665,5.98019,-0.242857,2.94182,-253.175,83.8552
-154.964,46.4144,4.60152,0.412854,-0.704298,0.34,104.207,-157.825,45.8918
321.209,-238.593,2.19081,0.665841,-7.72986,0.874286,16.5845,319.951,-239.187
-6.43645,-196.653,1.40735,0.367542,1.92405,0.485714,0.691675,-5.94127,-194.662
214.895,-141.883,3.91764,0.0791279,-1.0867,0.0971429,78.6744,218.974,-135.425
151.631,381.84,5.19674,0.669,-7.85532,0.874286,132.089,152.962,382.289
-246.32,2.09624,5.30701,-0.0633415,0.697954,-0.097143,4.6281,-249.165,9.76468
-409.181,303.013,2.84825,0.0243152,-0.0461829,0,48.6484,-399.558,300.242
379.979,-420.415,4.57669,0.0163759,-0.29461,0.0485714,16.4201,380.545,-410.849
-368.638,-271.875,4.82933,-0.108191,0.657581,-0.194286,87.0144,-364.771,-266.222
391.449,-384.507,0.0779788,-0.112825,1.5475,-0.0485716,32.3973,384.252,-384.716
8.80151,388.792,3.82814,0.63884,-8.0419,0.922857,58.6383,9.38425,387.455
-367.263,-99.7355,5.64884,-0.14792,2.08162,0,3.16144,-372.81,-96.9293
380.418,-71.7237,0.395012,0.20002,-2.53033,0.34,52.0065,380.365,-75.4568
399.209,240.744,0.227267,-0.309749,3.13892,-0.388572,103.486,399.076,243.393
41.8081,-101.676,5.76806,-0.226672,4.16807,0.0485714,36.7498,39.4534,-101.4
157.941,231.026,3.70146,0.0802508,0.0513758,0.0971429,28.8328,163.178,238.029
276.972,68.1042,2.9221,0.19775,-7.94577,-0.437143,52.3641,276.106,72.1477
-154.257,44.8983,2.44101,-0.464995,7.67392,-0.922857,54.5854,-154.964,46.4144
-369.685,-232.438,6.06293,-0.21015,2.34796,-0.194286,100.261,-372.431,-227.987
-388.159,95.8741,2.16405,0.0406738,-0.482822,0,30.4821,-383.254,87.4615
272.954,235.24,5.68622,0.0828021,-2.7458,0.194286,46.705,267.461,235.699
-294.6,189.908,5.29019,0.192638,-3.6638,-0.097143,51.2449,-293.452,192.838
-366.861,-280.247,4.68155,0.0450143,-0.446171,0.0971429,214.792,-368.638,-271.875
-146.994,-313.913,2.47334,0.200892,-1.49143,0.242857,71.9461,-141.646,-312.253
-402.867,19.0423,2.56162,0.0956315,-1.18441,0.0971429,43.9392,-395.832,16.6954
-151.783,46.4292,3.93269,0.199634,2.58824,0.534286,40.6374,-154.257,44.8983
385.482,-307.112,6.1621,0.240476,-1.9651,0.34,95.6772,383.983,-310.65
403.332,234.068,5.23626,0.0639315,-0.444066,0.145714,142.823,396.952,238.35
-21.0294,-332.841,4.59607,-0.00906598,-0.340177,-0.0485716,93.7617,-17.9451,-323.474
-147.791,-185.323,3.14394,0.118549,-0.848459,0.145714,44.5495,-141.652,-181.659
332.838,-140.696,6.10408,0.679311,-9.85007,1.02,5.17281,332.972,-139.466
176.815,37.957,0.966726,-0.292439,4.44581,0,4.63361,175.367,36.4193
381.638,-71.0765,5.08723,-0.679215,7.84537,-0.874286,87.9628,380.418,-71.7237
-367.585,-289.82,4.75311,-0.0307899,0.177416,-0.0485716,58.4804,-366.861,-280.247
303.027,90.0876,5.9678,0.054284,2.27729,0.0485714,95.9125,295.376,86.9414
259.847,-362.719,3.21836,0.0643497,-0.348822,0,136.503,269.496,-362.102
-373.864,309.06,5.49056,0.144773,-6.9299,-0.437143,186.978,-373.185,304.159
-18.1425,-340.624,5.15428,-0.0964736,0.888962,-0.0485716,144.404,-21.0294,-332.841
-363.169,-298.443,5.10506,-0.0400933,0.552057,0,107.485,-367.585,-289.82
-13.0541,-347.634,5.06314,0.0534844,-0.282205,0.0971429,62.3255,-18.1425,-340.624
-157.911,-346.876,1.9479,-0.607775,8.51977,-1.02,55.4427,-156.827,-345.815
9.63548,309.657,4.0923,0.060871,-0.230992,0.0971429,62.4284,12.3907,317.866
-364.302,-267.606,3.26197,-0.648649,8.31241,-0.971429,72.6007,-364.771,-266.222
-19.274,354.82,1.37883,-0.681768,8.66805,-0.922857,19.6304,-17.9038,354.595
-412.107,309.5,1.9254,0.1231,-1.53595,0.0485714,83.4049,-409.181,303.013
4.10042,301.822,4.17827,-0.0171307,0.277133,-0.0485716,72.1944,9.63548,309.657
-170.249,207.936,2.53282,-0.0379284,0.64026,0,9.23561,-161.835,203.258
-163.031,-348.165,6.01848,-0.10048,6.73104,0.437143,124.989,-157.911,-346.876
-393.198,104.018,2.24586,-0.0350349,0.177981,-0.0485716,104.097,-388.159,95.8741
334.234,322.241,5.8956,0.176677,-2.37699,0.0485714,9.16071,328.864,323.488
386.905,-306.884,4.59227,-0.64267,8.07051,-0.874286,14.6943,385.482,-307.112
-93.5164,389.79,2.74233,-0.0387271,0.343577,-0.0485716,84.3558,-85.2129,385.331
265.874,71.0677,3.99504,0.193386,-3.18945,0,0.583647,268.887,73.9105
-354.082,48.5953,4.68276,-0.315932,3.17066,-0.291429,2.85225,-350.976,48.6464
-412.01,317.062,2.09005,-0.0993226,0.381644,-0.145714,39.1702,-412.107,309.5
-231.526,112.386,0.879667,0.300832,-2.46056,0.194286,31.7145,-230.125,108.328
328.2,-238.48,0.357934,-0.149317,1.49408,-0.242857,71.5236,323.054,-235.598
88.3677,-162.399,0.385285,-0.109472,-1.59867,-0.242857,19.6655,84.1359,-157.602
-166.697,-353.096,2.00389,0.101618,4.65783,0.194286,130.83,-163.031,-348.165
46.7547,-105.314,4.78443,0.960887,-14.8194,1.02,2.09892,45.9935,-104.824
-7.74586,-352.072,5.87314,-0.117357,1.49966,-0.097143,97.429,-13.0541,-347.634
-143.209,122.687,3.44452,-0.74623,10.1383,-0.437143,0.952191,-143.965,123.991
-380.953,283.798,2.9486,-0.126821,1.10857,-0.097143,9.85321,-374.656,280.181
212.835,173.564,4.69458,0.194565,-1.79781,0.291429,46.9676,208.673,176.056
-150.165,-307.872,2.7421,-0.0989892,0.772984,-0.194286,71.1199,-146.994,-313.913
253.476,-366.149,3.90189,-0.103168,1.30034,-0.097143,148.949,259.847,-362.719
28.9483,-105.088,5.31665,-0.0860418,-4.27759,-0.242857,109.883,35.1958,-104.528
279.154,66.9718,2.255,-0.366217,-1.87689,-0.437143,1.47532,276.972,68.1042
-2.54234,-354.94,4.96701,0.195627,-1.64832,0.194286,72.2813,-7.74586,-352.072
207.622,-146.489,4.01712,-0.0692853,0.220404,-0.097143,57.3836,214.895,-141.883
389.935,-304.341,2.9544,-0.20696,7.53995,0.388571,131.43,386.905,-306.884
315.569,342.306,0.445268,0.270918,-5.06245,0.0971429,2.26052,314.855,340.518
-173.015,-357.465,2.77925,0.199895,2.31132,0.0971429,158.914,-166.697,-353.096
-401.36,296.962,4.93734,-0.252441,3.55942,-0.145714,6.13795,-399.558,300.242
311.432,94.3198,0.0150142,0.10533,1.0526,0.0485714,57.1308,303.027,90.0876
348.646,256.49,4.36098,0.229494,-2.36573,0.291429,43.6836,345.738,259.438
-40.6385,-264.632,0.0908337,-0.218768,1.7272,-0.097143,1.19325,-46.0579,-262.219
248.78,-371.442,3.43396,0.127752,-0.887314,0.145714,121.369,253.476,-366.149
-167.636,-359.173,3.48302,0.10658,3.52673,0.0485714,30.3232,-166.697,-353.096
-347.082,-27.7176,5.49791,0.265246,-1.77632,0.34,50.4347,-350.222,-29.8008
381.567,-429.129,4.96684,-0.0677429,0.67371,-0.0485716,61.5529,379.979,-420.415
228.513,268.221,2.98634,-0.267145,1.68723,-0.145714,7.93372,231.719,263.686
-408.744,22.5933,3.16125,-0.139098,1.11195,-0.145714,57.1881,-402.867,19.0423
113.863,-143.752,5.26687,0.0345101,-0.403017,0.0485714,30.1547,108.313,-136.167
-13.4581,-315.03,6.22307,-0.128957,1.67646,0,6.33496,-20.5721,-315.749
385.933,-68.9968,3.00425,-0.168234,6.65664,0.437143,72.0081,381.638,-71.0765
297.371,-183.481,0.748512,0.200248,-0.74506,0.291429,1.86245,299.199,-188.582
-1.84861,299.921,3.08377,0.159924,-1.89434,0.0971429,7.64005,4.10042,301.822
91.0886,-166.806,5.09116,0.0943542,-3.25194,0.0971429,40.6399,88.3677,-162.399
-417.68,301.646,3.33537,-0.064103,0.8998,-0.0485716,78.4983,-409.181,303.013
-372.433,315.076,3.43297,-0.134639,-4.21481,-0.242857,86.8238,-373.864,309.06
-125.018,146.438,3.28848,-0.269786,2.20732,-0.291429,1.68198,-123.24,142.891
-249.701,38.8867,6.08333,-0.0184459,1.18851,0.0485714,15.0373,-258.941,37.2705
286.098,-356.649,4.96745,-0.120857,3.16218,-0.097143,4.05183,285.993,-351.472
67.7973,336.253,1.01467,0.158485,-2.29761,0.0485714,8.83719,65.3339,331.041
-363.395,-305.498,4.36323,0.126915,-1.30549,0.0971429,15.7962,-363.169,-298.443
387.911,-436.685,5.21655,-0.000976761,0.350766,0.0485714,43.6109,381.567,-429.129
-411.415,318.12,2.44782,0.698194,-9.90817,1.02,5.78398,-412.01,317.062
131.588,20.7143,3.03045,0.0523668,-0.719631,0,51.3751,140.817,18.7134
75.3877,141.43,1.69121,-0.124394,0.448107,-0.242857,26.5341,70.756,137.044
379.921,-434.834,3.82804,0.182894,-2.04497,0.145714,45.5706,381.567,-429.129
-394.953,-269.668,3.90446,-0.0749312,0.298602,-0.0485716,96.5655,-387.453,-264.358
-247.24,-1.52901,3.47946,0.275636,-3.21476,0.194286,51.0403,-246.32,2.09624
242.181,-373.752,3.97412,-0.108298,1.13994,-0.145714,77.9556,248.78,-371.442
-365.556,-101.041,2.92007,0.460934,-4.7421,0.388571,0.747107,-367.263,-99.7355
213.369,172.26,3.4282,-0.669722,8.45464,-0.922857,45.935,212.835,173.564
317.711,99.8599,0.57537,0.00569906,1.40851,-0.0485716,71.111,311.432,94.3198
-344.397,273.13,3.42095,-0.900896,12.2821,-0.582857,3.65435,-343.616,273.791
-4.1796,-361.615,5.17727,-0.101685,0.63431,-0.194286,94.1616,-2.54234,-354.94
-281.658,255.588,0.99278,-0.0588336,0.323702,-0.0485716,58.5991,-287.65,248.474
305.811,-221.941,0.273438,-0.135551,1.92029,-0.097143,8.02057,299.448,-221.69
4.76789,-365.291,5.66485,-0.0397932,0.664722,0.0485714,161.662,-4.1796,-361.615
-242.044,-0.75903,1.40198,0.115493,-3.33348,-0.145714,54.2078,-247.24,-1.52901
-412.945,321.242,6.00839,-0.127482,-4.57886,-0.777143,103.042,-411.415,318.12
333.68,263.176,4.05325,0.0982738,-1.67051,0,8.63824,339.469,268.06
-425.645,300.379,3.00067,0.0910418,-0.614461,0.0971429,19.5157,-417.68,301.646
215.901,220.791,4.10352,-0.272453,4.47069,0,10.5011,217.34,222.526
79.3898,-161.059,2.08926,0.16418,1.18366,0.534286,28.2974,80.858,-159.071
343.106,359.98,1.51355,-0.0436829,3.34927,0,17.4407,345.315,355.352
-275.534,259.148,0.250583,0.110175,-1.39065,0.0971429,54.4317,-281.658,255.588
-250.211,-0.96942,4.55722,-0.296189,2.06752,-0.388572,56.4504,-247.24,-1.52901
5.77072,-150.608,1.1685,0.0421048,2.18201,0.194286,28.1556,10.51,-156.289
-45.4081,-214.913,2.62278,0.269494,-2.80368,0.194286,0.691875,-41.5467,-213.176
110.206,111.691,3.91816,0.0546227,2.90385,0,43.3451,111.152,118.169
-178.936,212.212,2.53018,0.0346666,-0.0102265,0.0485714,46.6527,-170.249,207.936
-377.52,-104.453,3.95115,0.447971,-7.87613,0.0485714,0.311714,-378.804,-104.028
391.087,-68.1996,4.42084,0.198224,3.01212,0.291429,99.0269,385.933,-68.9968
-372.781,322.788,2.49233,-0.155289,-2.61857,-0.0485716,163.726,-372.433,315.076
-271.223,195.919,0.268195,0.180628,-1.98502,0.194286,41.8377,-274.221,190.976
62.4679,-135.485,4.82669,0.323317,-1.86753,0.388571,6.48729,59.641,-136.188
100.482,-108.564,0.627136,0.32163,-5.14271,0,10.2418,99.7098,-109.508
201.862,-154.27,3.9896,0.00752632,-0.200326,0.0485714,51.4675,207.622,-146.489
-234.328,-3.8216,0.48523,-0.0682964,-1.77609,-0.145714,56.7048,-242.044,-0.75903
369.554,-318.382,4.75958,0.217393,-2.85678,0.0971429,1.01024,367.162,-314.096
408.59,232.219,0.270144,-0.192426,2.37157,-0.145714,37.4322,403.332,234.068
-401.956,107.986,2.63108,-0.0450759,0.598229,0,103.969,-393.198,104.018
297.015,342.553,3.19586,-0.0201782,-0.401649,0.0485714,46.7925,306.603,343.21
104.67,-50.3251,2.52472,-0.0787685,0.140306,-0.145714,24.308,107.985,-57.4179
395.192,-443.405,5.44806,-0.00914392,0.449963,0,58.5801,387.911,-436.685
-184.791,220.077,2.25491,0.0408186,-0.384093,0,34.3573,-178.936,212.212
-102.534,387.514,3.2619,-0.0531755,0.845262,0,87.4451,-93.5164,389.79
162.684,334.609,4.38847,-0.295029,4.81313,0,11.349,163.461,336.171
-293.507,78.073,1.68591,0.192028,-2.65396,0.0971429,11.9042,-290.835,73.4919
-415.679,321.6,3.37007,0.0485669,-5.58677,0.0485714,118.838,-412.945,321.242
-147.731,105.373,4.97894,0.751722,-9.80136,1.02,3.71384,-146.787,106.143
187.767,399.953,1.27438,0.217387,-1.60855,0.291429,72.6728,191.295,396.662
-364.461,-311.29,5.31838,-0.188766,1.7877,-0.194286,112.36,-363.395,-305.498
215.215,400.992,1.23624,-0.200794,1.99763,-0.242857,45.7712,210.255,399.439
-392.976,-131.135,3.63834,-0.221235,1.3429,-0.291429,49.078,-389.017,-134.137
-110.291,387.72,2.80793,0.105032,-0.799346,0.0971429,151.819,-102.534,387.514
-216.108,71.4759,5.64958,-0.253391,3.27823,-0.291429,23.7276,-214.979,74.5717
318.413,-314.708,2.90046,0.127274,-3.15235,0,1.24802,322.554,-317.088
-269.588,151.394,1.49881,0.0626079,-1.05116,0,4.32285,-271.613,142.672
190.327,405.132,1.99708,-0.163247,1.57715,-0.242857,70.7699,187.767,399.953
396.764,-70.2114,5.51152,0.0698266,2.86784,-0.0485716,73.8195,391.087,-68.1996
-372.615,331.613,2.02442,-0.122077,-1.61786,0,72.0586,-372.781,322.788
179.931,111.546,6.09248,-0.125062,2.06063,-0.0485716,2.85971,173.745,113.009
384.077,245.872,1.98034,0.143511,0.49032,0.194286,1.49105,390.87,244.121
404.299,-446.763,5.80621,-0.020968,0.661724,0,73.7856,395.192,-443.405
268.513,234.831,1.45923,0.557349,-9.53605,1.02,10.9254,267.461,235.699
-362.905,-314.499,3.86265,0.273916,-2.72944,0.291429,126.359,-364.461,-311.29
267.145,-90.4512,1.00733,0.161989,1.79111,0.0971429,27.4058,269.161,-98.5327
-140.185,-345.253,4.71095,0.0162964,2.44794,0.0485714,9.76393,-145.22,-339.333
217.004,169.28,1.64149,-0.168331,7.28398,0.437143,41.5274,213.369,172.26
246.73,-297.905,1.17731,0.262077,2.9037,0.388571,74.5183,250.056,-295.386
-368.518,-313.666,4.08388,-0.157262,0.686108,-0.291429,60.9834,-362.905,-314.499
275.59,229.369,6.07175,-0.208624,0.46986,-0.194286,30.8289,272.954,235.24
357.446,354.498,0.189333,-0.086236,1.92138,-0.194286,95.528,351.713,356.851
406.933,232.089,3.27592,-0.279372,5.03241,0,50.3319,408.59,232.219
412.449,233.931,5.48549,0.25783,-1.97685,0.291429,71.2337,408.59,232.219
-348.289,40.0066,4.40873,0.758732,-10.1524,1.02,3.35004,-347.153,40.2604
-89.7082,182.891,0.348812,0.172782,-2.44087,0.0971429,29.5044,-93.9207,179.149
265.999,-207.476,4.53201,-0.306872,0.793066,-0.242857,45.7722,271.002,-206.766
61.5575,119.765,4.76088,-0.0932683,1.36846,-0.194286,57.3423,65.151,125.232
256.68,-292.697,0.475937,0.20965,-3.85431,-0.0485716,0.506571,253.856,-292.79
-179.234,-361.957,3.40989,0.0877169,1.97246,-0.0485716,138.34,-173.015,-357.465
-324.484,-118.842,5.41947,-0.00840358,-0.100327,-0.0485716,58.9307,-329.683,-110.512
287.078,343.778,3.09587,-0.0144623,-0.287148,0,31.1618,297.015,342.553
-162.667,-148.367,2.39423,0.0744048,-0.551868,0.0971429,67.2587,-155.311,-152.117
148.275,383.525,0.487895,0.232591,-7.55223,-0.388572,81.4643,151.631,381.84
341.992,364.432,0.55192,0.326708,-1.26299,0.242857,40.1794,343.106,359.98
-148.877,40.0184,4.74202,0.0811144,2.322,-0.0485716,62.962,-151.783,46.4292
361.149,363.002,0.676186,0.0421781,0.898565,0.0971429,98.0837,357.446,354.498
124.248,291.139,2.9286,-0.753724,10.5565,-0.485714,2.23609,124.534,292.48
264.865,-208.445,5.94749,0.583914,-8.69141,0.874286,28.6395,265.999,-207.476
-321.72,236.511,4.41491,-0.234904,3.34288,-0.145714,9.46839,-318.29,238.869
-185.547,-362.187,2.58337,0.244165,-0.895862,0.0971429,12.6348,-179.234,-361.957
237.341,-376.053,2.7713,0.213936,-2.19028,0.194286,112.319,242.181,-373.752
-368.483,334.98,0.535595,0.080067,-3.14127,0.0971429,47.4259,-372.615,331.613
267.249,-367.983,4.62229,-0.121936,2.07569,-0.097143,6.44794,269.496,-362.102
-143.634,32.4868,4.88987,0.135705,0.82141,0.0485714,77.5762,-148.877,40.0184
193.656,-159.906,3.80336,0.0133804,-0.331611,0,58.9231,201.862,-154.27
-274.682,260.271,5.62472,-0.687797,8.84255,-1.02,23.9666,-275.534,259.148
-324.055,-110.987,0.527253,-0.192158,2.29408,-0.145714,43.6871,-329.683,-110.512
204.974,391.946,2.8925,-0.164724,3.04689,0.0971429,2.37177,208.778,394.557
242.68,-283.445,2.88896,-0.0706101,0.362824,0,1.80905,252.006,-285.759
374.75,-437.249,4.54128,-0.193791,1.40292,-0.242857,55.0374,379.921,-434.834
-172.832,75.8461,0.0687412,0.664758,-8.41341,0.922857,18.1181,-172.735,77.2633
-159.878,207.383,0.441771,0.239126,-2.96891,0.145714,20.0608,-161.835,203.258
-162.403,196.023,3.53148,-0.210499,2.67324,-0.145714,14.2929,-157.406,194.804
146.816,389.454,4.30391,-0.106311,-4.78136,-0.291429,87.8657,148.275,383.525
-32.7073,132.839,1.28002,-0.0573887,-0.434183,-0.097143,15.2947,-38.5501,125.837
284.604,-273.866,2.02917,0.290464,-3.9934,0.145714,5.40306,287.487,-274.458
187.54,401.332,0.0414167,-0.666924,8.64073,-0.874286,6.26669,187.767,399.953
240.239,-376.142,0.421316,0.206507,-3.81444,-0.0485716,93.3419,237.341,-376.053
391.206,-298.556,5.21548,0.1359,4.49807,0.291429,86.7188,389.935,-304.341
8.84458,-371.247,4.99241,0.124727,-1.16791,0.0971429,54.2881,4.76789,-365.291
-360.89,-268.588,1.81654,-0.218179,7.89201,0.388571,23.6762,-364.302,-267.606
55.6115,358.503,1.30506,-0.128188,0.6297,-0.194286,54.8691,49.7963,354.984
409.963,232.351,1.72592,0.6874,-8.0756,0.874286,86.5421,408.59,232.219
-168.482,-147.36,3.55889,-0.177843,2.12578,-0.145714,72.8996,-162.667,-148.367
-362.176,333.158,0.692598,-0.203209,0.00861708,-0.194286,39.2513,-368.483,334.98
-393.998,-97.2422,2.38436,0.240561,-2.43244,0.291429,57.3258,-390.316,-95.646
-280.807,149.478,3.9545,-0.226215,2.96464,-0.097143,5.64985,-276.342,151.032
215.237,406.897,0.630412,0.17416,-1.27259,0.242857,76.0368,215.215,400.992
223.136,407.808,0.568018,-0.0457271,0.165945,-0.145714,42.7007,215.237,406.897
348.296,272.372,6.2439,-0.710711,10.1874,-0.437143,3.46755,348.792,270.939
150.301,225.311,3.8174,-0.000877139,0.423271,-0.0485716,13.4715,157.941,231.026
217.075,-125.271,2.35484,0.191926,-3.26442,0.145714,4.23481,221.574,-126.294
-373.61,-87.5965,2.93696,0.0717639,-1.70535,-0.0485716,2.32666,-367.031,-92.5019
-171.947,-148.768,2.23025,0.279531,-2.43018,0.291429,30.3865,-168.482,-147.36
-365.461,-315.651,5.24926,-0.307136,2.6682,-0.388572,138.121,-362.905,-314.499
345.059,261.128,2.14598,-0.307121,4.63374,0,3.61149,345.738,259.438
382.019,-309.295,4.45777,-0.676571,8.35245,-0.922857,1.54815,380.639,-309.05
-354.796,-301.415,5.76832,-0.05953,1.12111,0,18.8583,-363.169,-298.443
323.193,100.362,5.61578,0.252086,-1.91186,0.145714,91.7927,317.711,99.8599
155.614,-33.1788,2.14171,0.285579,-3.73847,0.145714,3.75876,158.836,-33.6514
400.486,268.889,4.43461,0.39988,-6.99155,0.242857,0.850081,398.619,267.598
296.679,89.9273,1.09777,-0.132919,4.71304,-0.0485716,20.9297,295.376,86.9414
333.287,-232.485,0.369072,0.0697323,-0.15462,0.145714,22.5284,328.2,-238.48
-187.113,-362.366,1.0563,-0.564878,8.21469,-1.02,32.7515,-185.547,-362.187
-365.149,337.036,2.27341,-0.2381,2.18716,0,2.64132,-362.176,333.158
102.035,279.711,2.70381,0.122981,1.09595,0,49.4454,111.303,278.954
5.48302,-203.143,5.91117,0.329955,-0.987509,0.34,27.8735,4.25094,-206.499
-410.191,-175.413,3.80164,-0.268022,2.14033,-0.291429,104.625,-406.832,-177.64
-273.255,264.951,3.65671,-0.124484,7.00044,0.485714,61.7054,-274.682,260.271
233.083,241.852,1.51165,0.761496,-9.98286,0.874286,0.140476,232.004,241.254
-376.729,88.9273,1.12331,0.212429,-2.45192,0.194286,17.8707,-374.972,84.129
-189.792,-363.501,5.81685,-0.202419,7.96216,0.34,115.203,-187.113,-362.366
365.626,371.768,0.922876,0.0288844,0.674154,0,82.469,361.149,363.002
371.407,-115.105,0.0891601,-0.147203,0.807708,-0.242857,14.2047,367.291,-110.431
188.662,-167.213,4.19311,-0.0704063,0.659441,-0.0485716,38.2495,193.656,-159.906
368.133,-316.705,4.07484,0.307784,-4.03711,0.145714,5.63184,367.162,-314.096
-145.955,179.152,5.2038,-0.243279,4.36368,0.0485714,25.7566,-147.505,180.538
-411.147,111.173,2.65701,0.0272599,0.0136449,0.0485714,61.8913,-401.956,107.986
170.356,16.195,5.93593,-0.256579,3.17108,-0.194286,14.776,169.176,19.9509
379.258,-72.2966,3.50901,0.291883,-5.31266,0,39.2652,380.418,-71.7237
-51.4731,122.122,5.95075,-0.388608,-1.39474,-0.485714,1.78501,-49.8014,121.898
-182.177,-370.469,3.98915,0.0577044,1.532,0,53.8155,-179.234,-361.957
30.073,152.562,5.47758,1.00674,-11.3148,0.825714,0.753801,29.3209,153.057
-113.452,396.631,2.18915,0.0474606,-0.907179,-0.0485716,133.058,-110.291,387.72
22.3167,-103.971,3.9594,-0.0970023,-3.21733,-0.0485716,71.2191,28.9483,-105.088
-7.00529,300.268,4.06738,-0.223442,1.83065,-0.242857,57.099,-1.84861,299.921
